Wavelength (nm),n,k
1308.159424,2.092548847,6.34E-005
1308.516724,2.092533827,6.34E-005
1308.874023,2.092518568,6.34E-005
1309.231201,2.092503548,6.33E-005
1309.588501,2.092488527,6.33E-005
1309.945679,2.092473507,6.33E-005
1310.302979,2.092458487,6.33E-005
1310.660156,2.092443466,6.33E-005
1311.017456,2.092428446,6.33E-005
1311.374634,2.092413425,6.33E-005
1311.731934,2.092398405,6.33E-005
1312.089111,2.092383623,6.32E-005
1312.446411,2.092368603,6.32E-005
1312.803711,2.092353582,6.32E-005
1313.160889,2.092338562,6.32E-005
1313.518188,2.092323542,6.32E-005
1313.875366,2.09230876,6.32E-005
1314.232666,2.092293739,6.32E-005
1314.589844,2.092278719,6.32E-005
1314.947144,2.092263937,6.32E-005
1315.304321,2.092249155,6.31E-005
1315.661621,2.092234373,6.31E-005
1316.018921,2.092219353,6.31E-005
1316.376099,2.092204332,6.31E-005
1316.733398,2.09218955,6.31E-005
1317.090576,2.092174768,6.31E-005
1317.447876,2.092159748,6.31E-005
1317.805054,2.092144966,6.31E-005
1318.162354,2.092130184,6.31E-005
1318.519531,2.092115402,6.30E-005
1318.876831,2.092100382,6.30E-005
1319.234009,2.0920856,6.30E-005
1319.591309,2.092070818,6.30E-005
1319.948608,2.092056036,6.30E-005
1320.305786,2.092041254,6.30E-005
1320.663086,2.092026711,6.30E-005
1321.020264,2.092014551,6.30E-005
1321.377563,2.092002392,6.29E-005
1321.734741,2.091990232,6.29E-005
1322.092041,2.091978312,6.29E-005
1322.449219,2.091966152,6.29E-005
1322.806519,2.091953993,6.29E-005
1323.163818,2.091942072,6.29E-005
1323.520996,2.091929913,6.29E-005
1323.878296,2.091917753,6.29E-005
1324.235474,2.091905832,6.29E-005
1324.592773,2.091893673,6.28E-005
1324.949951,2.091881752,6.28E-005
1325.307251,2.091869593,6.28E-005
1325.664429,2.091857672,6.28E-005
1326.021729,2.091845751,6.28E-005
1326.378906,2.091833591,6.28E-005
1326.736206,2.091821671,6.28E-005
1327.093506,2.09180975,6.28E-005
1327.450684,2.09179759,6.28E-005
1327.807983,2.091785669,6.28E-005
1328.165161,2.091773748,6.27E-005
1328.522461,2.091761589,6.27E-005
1328.879639,2.091749668,6.27E-005
1329.236938,2.091737747,6.27E-005
1329.594116,2.091725826,6.27E-005
1329.951416,2.091713905,6.27E-005
1330.308716,2.091701984,6.27E-005
1330.665894,2.091690063,6.27E-005
1331.023193,2.091678143,6.27E-005
1331.380371,2.091666222,6.26E-005
1331.737671,2.091654062,6.26E-005
1332.094849,2.09164238,6.26E-005
1332.452148,2.091630459,6.26E-005
1332.809326,2.091618538,6.26E-005
1333.166626,2.091606617,6.26E-005
1333.523804,2.091594696,6.26E-005
1333.881104,2.091582775,6.26E-005
1334.238403,2.091571093,6.26E-005
1334.595581,2.091559172,6.25E-005
1334.952881,2.091547251,6.25E-005
1335.310059,2.091535568,6.25E-005
1335.667358,2.091523647,6.25E-005
1336.024536,2.091511726,6.25E-005
1336.381836,2.091500044,6.25E-005
1336.739014,2.091488123,6.25E-005
1337.096313,2.09147644,6.25E-005
1337.453613,2.09146452,6.25E-005
1337.810791,2.091452837,6.25E-005
1338.168091,2.091440916,6.24E-005
1338.525269,2.091429234,6.24E-005
1338.882568,2.091417313,6.24E-005
1339.239746,2.09140563,6.24E-005
1339.597046,2.091393948,6.24E-005
1339.954224,2.091382027,6.24E-005
1340.311523,2.091370344,6.24E-005
1340.668823,2.091358662,6.24E-005
1341.026001,2.091346979,6.24E-005
1341.383301,2.091335297,6.23E-005
1341.740479,2.091323376,6.23E-005
1342.097778,2.091311693,6.23E-005
1342.454956,2.091299534,6.23E-005
1342.812256,2.091286659,6.23E-005
1343.169434,2.091273785,6.23E-005
1343.526733,2.091261148,6.23E-005
1343.883911,2.091248274,6.23E-005
1344.241211,2.091235399,6.23E-005
1344.598511,2.091222763,6.23E-005
1344.955688,2.091209888,6.22E-005
1345.312988,2.091197252,6.22E-005
1345.670166,2.091184616,6.22E-005
1346.027466,2.091171503,6.22E-005
1346.384644,2.091158867,6.22E-005
1346.741943,2.091145992,6.22E-005
1347.099121,2.091133356,6.22E-005
1347.456421,2.09112072,6.22E-005
1347.813721,2.091108084,6.22E-005
1348.170898,2.091095448,6.22E-005
1348.528198,2.091082573,6.21E-005
1348.885376,2.091069698,6.21E-005
1349.242676,2.091057062,6.21E-005
1349.599854,2.091044664,6.21E-005
1349.957153,2.091032028,6.21E-005
1350.314331,2.091019154,6.21E-005
1350.671631,2.091006517,6.21E-005
1351.028809,2.090993643,6.21E-005
1351.386108,2.090981245,6.21E-005
1351.743408,2.090968609,6.21E-005
1352.100586,2.090955973,6.20E-005
1352.457886,2.090943336,6.20E-005
1352.815063,2.0909307,6.20E-005
1353.172363,2.090918064,6.20E-005
1353.529541,2.090905428,6.20E-005
1353.886841,2.090892792,6.20E-005
1354.244019,2.090880156,6.20E-005
1354.601318,2.090867519,6.20E-005
1354.958618,2.090855122,6.20E-005
1355.315796,2.090842485,6.20E-005
1355.673096,2.090830088,6.19E-005
1356.030273,2.090817451,6.19E-005
1356.387573,2.090804815,6.19E-005
1356.744751,2.090792418,6.19E-005
1357.102051,2.090779781,6.19E-005
1357.459229,2.090767145,6.19E-005
1357.816528,2.090754747,6.19E-005
1358.173706,2.090742111,6.19E-005
1358.531006,2.090729713,6.19E-005
1358.888306,2.090717316,6.19E-005
1359.245483,2.090704679,6.19E-005
1359.602783,2.090692282,6.18E-005
1359.959961,2.090679646,6.18E-005
1360.317261,2.090667248,6.18E-005
1360.674438,2.09065485,6.18E-005
1361.031738,2.090642214,6.18E-005
1361.388916,2.090630054,6.18E-005
1361.746216,2.090617657,6.18E-005
1362.103516,2.090605021,6.18E-005
1362.460693,2.090592623,6.18E-005
1362.817993,2.090579987,6.18E-005
1363.175171,2.090567827,6.17E-005
1363.532471,2.090555191,6.17E-005
1363.889648,2.090543032,6.17E-005
1364.246948,2.090530634,6.17E-005
1364.604126,2.090518236,6.17E-005
1364.961426,2.090506792,6.17E-005
1365.318604,2.090495586,6.17E-005
1365.675903,2.090484619,6.17E-005
1366.033203,2.090473413,6.17E-005
1366.390381,2.090462446,6.17E-005
1366.747681,2.090451479,6.17E-005
1367.104858,2.090440273,6.16E-005
1367.462158,2.090429068,6.16E-005
1367.819336,2.0904181,6.16E-005
1368.176636,2.090407133,6.16E-005
1368.533813,2.090396166,6.16E-005
1368.891113,2.090385199,6.16E-005
1369.248413,2.090373993,6.16E-005
1369.605591,2.090363026,6.16E-005
1369.962891,2.090352058,6.16E-005
1370.320068,2.090341091,6.16E-005
1370.677368,2.090330124,6.16E-005
1371.034546,2.090318918,6.15E-005
1371.391846,2.090307951,6.15E-005
1371.749023,2.090296984,6.15E-005
1372.106323,2.090286016,6.15E-005
1372.463501,2.090275049,6.15E-005
1372.820801,2.09026432,6.15E-005
1373.178101,2.090253115,6.15E-005
1373.535278,2.090242147,6.15E-005
1373.892578,2.09023118,6.15E-005
1374.249756,2.090220213,6.15E-005
1374.607056,2.090209246,6.15E-005
1374.964233,2.090198517,6.14E-005
1375.321533,2.09018755,6.14E-005
1375.678711,2.090176582,6.14E-005
1376.036011,2.090165615,6.14E-005
1376.393311,2.090154648,6.14E-005
1376.750488,2.090143919,6.14E-005
1377.107788,2.090132952,6.14E-005
1377.464966,2.090121984,6.14E-005
1377.822266,2.090111256,6.14E-005
1378.179443,2.090100527,6.14E-005
1378.536743,2.09008956,6.14E-005
1378.893921,2.090078592,6.13E-005
1379.251221,2.090067625,6.13E-005
1379.608521,2.090056896,6.13E-005
1379.965698,2.090045929,6.13E-005
1380.322998,2.090034962,6.13E-005
1380.680176,2.090024233,6.13E-005
1381.037476,2.090013504,6.13E-005
1381.394653,2.090002775,6.13E-005
1381.751953,2.089992046,6.13E-005
1382.109131,2.089981079,6.13E-005
1382.466431,2.089970112,6.13E-005
1382.823608,2.089959383,6.13E-005
1383.180908,2.089948654,6.12E-005
1383.538208,2.089937687,6.12E-005
1383.895386,2.089926958,6.12E-005
1384.252686,2.089916229,6.12E-005
1384.609863,2.0899055,6.12E-005
1384.967163,2.089894772,6.12E-005
1385.324341,2.089883804,6.12E-005
1385.681641,2.089873075,6.12E-005
1386.038818,2.089862347,6.12E-005
1386.396118,2.089851618,6.12E-005
1386.753418,2.089841127,6.12E-005
1387.110596,2.089830399,6.11E-005
1387.467896,2.08981967,6.11E-005
1387.825073,2.089808702,6.11E-005
1388.182373,2.08979702,6.11E-005
1388.539551,2.089785099,6.11E-005
1388.896851,2.089773417,6.11E-005
1389.254028,2.089761734,6.11E-005
1389.611328,2.089750051,6.11E-005
1389.968506,2.089738131,6.11E-005
1390.325806,2.089726448,6.11E-005
1390.683105,2.089714766,6.11E-005
1391.040283,2.089703083,6.11E-005
1391.397583,2.089691401,6.11E-005
1391.754761,2.089679718,6.10E-005
1392.112061,2.089668036,6.10E-005
1392.469238,2.089656353,6.10E-005
1392.826538,2.089644432,6.10E-005
1393.183716,2.089632988,6.10E-005
1393.541016,2.089621305,6.10E-005
1393.898315,2.089609623,6.10E-005
1394.255493,2.08959794,6.10E-005
1394.612793,2.089586258,6.10E-005
1394.969971,2.089574575,6.10E-005
1395.327271,2.089562893,6.10E-005
1395.684448,2.089551449,6.10E-005
1396.041748,2.089539766,6.09E-005
1396.398926,2.089528084,6.09E-005
1396.756226,2.089516401,6.09E-005
1397.113403,2.089504957,6.09E-005
1397.470703,2.089493275,6.09E-005
1397.828003,2.089481592,6.09E-005
1398.185181,2.089470148,6.09E-005
1398.54248,2.089458466,6.09E-005
1398.899658,2.089447021,6.09E-005
1399.256958,2.089435339,6.09E-005
1399.614136,2.089423656,6.09E-005
1399.971436,2.089412212,6.09E-005
1400.328613,2.089400768,6.09E-005
1400.685913,2.089389086,6.08E-005
1401.043213,2.089377642,6.08E-005
1401.400391,2.089365959,6.08E-005
1401.75769,2.089354515,6.08E-005
1402.114868,2.089343071,6.08E-005
1402.472168,2.089331627,6.08E-005
1402.829346,2.089319944,6.08E-005
1403.186646,2.0893085,6.08E-005
1403.543823,2.089297056,6.08E-005
1403.901123,2.089285374,6.08E-005
1404.258301,2.089274168,6.08E-005
1404.615601,2.089262486,6.08E-005
1404.9729,2.089251041,6.07E-005
1405.330078,2.089239597,6.07E-005
1405.687378,2.089228153,6.07E-005
1406.044556,2.089216709,6.07E-005
1406.401855,2.089205027,6.07E-005
1406.759033,2.089193821,6.07E-005
1407.116333,2.089182377,6.07E-005
1407.473511,2.089170933,6.07E-005
1407.830811,2.089159489,6.07E-005
1408.18811,2.089148283,6.07E-005
1408.545288,2.0891366,6.07E-005
1408.902588,2.089125156,6.07E-005
1409.259766,2.089113712,6.07E-005
1409.617065,2.089102507,6.06E-005
1409.974243,2.089091063,6.06E-005
1410.331543,2.089079618,6.06E-005
1410.688721,2.089068174,6.06E-005
1411.046021,2.089056969,6.06E-005
1411.403198,2.089045763,6.06E-005
1411.760498,2.089034557,6.06E-005
1412.117798,2.089025021,6.06E-005
1412.474976,2.089015484,6.06E-005
1412.832275,2.089006186,6.06E-005
1413.189453,2.088996649,6.06E-005
1413.546753,2.08898735,6.06E-005
1413.903931,2.088978052,6.06E-005
1414.26123,2.088968515,6.05E-005
1414.618408,2.088959217,6.05E-005
1414.975708,2.088949919,6.05E-005
1415.333008,2.088940382,6.05E-005
1415.690186,2.088931084,6.05E-005
1416.047485,2.088921547,6.05E-005
1416.404663,2.088912249,6.05E-005
1416.761963,2.088902712,6.05E-005
1417.119141,2.088893414,6.05E-005
1417.47644,2.088884115,6.05E-005
1417.833618,2.088874817,6.05E-005
1418.190918,2.08886528,6.05E-005
1418.548096,2.08885622,6.05E-005
1418.905396,2.088846922,6.05E-005
1419.262695,2.088837385,6.04E-005
1419.619873,2.088828087,6.04E-005
1419.977173,2.088818789,6.04E-005
1420.334351,2.08880949,6.04E-005
1420.69165,2.088800192,6.04E-005
1421.048828,2.088790894,6.04E-005
1421.406128,2.088781595,6.04E-005
1421.763306,2.088772297,6.04E-005
1422.120605,2.088762999,6.04E-005
1422.477905,2.0887537,6.04E-005
1422.835083,2.088744402,6.04E-005
1423.192383,2.088735104,6.04E-005
1423.549561,2.088725805,6.04E-005
1423.90686,2.088716745,6.04E-005
1424.264038,2.088707447,6.03E-005
1424.621338,2.088698149,6.03E-005
1424.978516,2.08868885,6.03E-005
1425.335815,2.088679552,6.03E-005
1425.693115,2.088670492,6.03E-005
1426.050293,2.088661194,6.03E-005
1426.407593,2.088651896,6.03E-005
1426.764771,2.088642836,6.03E-005
1427.12207,2.088633537,6.03E-005
1427.479248,2.088624239,6.03E-005
1427.836548,2.088614941,6.03E-005
1428.193726,2.088605881,6.03E-005
1428.551025,2.088596582,6.03E-005
1428.908203,2.088587523,6.03E-005
1429.265503,2.088578224,6.02E-005
1429.622803,2.088569164,6.02E-005
1429.97998,2.088559866,6.02E-005
1430.33728,2.088550806,6.02E-005
1430.694458,2.088541508,6.02E-005
1431.051758,2.088532448,6.02E-005
1431.408936,2.088523149,6.02E-005
1431.766235,2.08851409,6.02E-005
1432.123413,2.088504791,6.02E-005
1432.480713,2.088495731,6.02E-005
1432.838013,2.088486671,6.02E-005
1433.19519,2.088477373,6.02E-005
1433.55249,2.088468313,6.02E-005
1433.909668,2.088459253,6.02E-005
1434.266968,2.088449955,6.01E-005
1434.624146,2.088440895,6.01E-005
1434.981445,2.088431835,6.01E-005
1435.338623,2.088422775,6.01E-005
1435.695923,2.088413715,6.01E-005
1436.053101,2.088404417,6.01E-005
1436.4104,2.088395596,6.01E-005
1436.7677,2.088385582,6.01E-005
1437.124878,2.08837533,6.01E-005
1437.482178,2.088365316,6.01E-005
1437.839355,2.088355064,6.01E-005
1438.196655,2.088345051,6.01E-005
1438.553833,2.088334799,6.01E-005
1438.911133,2.088324785,6.01E-005
1439.268311,2.088314772,6.01E-005
1439.62561,2.08830452,6.00E-005
1439.98291,2.088294268,6.00E-005
1440.340088,2.088284254,6.00E-005
1440.697388,2.08827424,6.00E-005
1441.054565,2.088264227,6.00E-005
1441.411865,2.088253975,6.00E-005
1441.769043,2.088243961,6.00E-005
1442.126343,2.088233948,6.00E-005
1442.483521,2.088223934,6.00E-005
1442.84082,2.088213682,6.00E-005
1443.197998,2.088203669,6.00E-005
1443.555298,2.088193655,6.00E-005
1443.912598,2.088183641,6.00E-005
1444.269775,2.088173628,6.00E-005
1444.627075,2.088163614,6.00E-005
1444.984253,2.088153362,6.00E-005
1445.341553,2.088143349,5.99E-005
1445.69873,2.088133574,5.99E-005
1446.05603,2.08812356,5.99E-005
1446.413208,2.088113308,5.99E-005
1446.770508,2.088103533,5.99E-005
1447.127808,2.088093519,5.99E-005
1447.484985,2.088083506,5.99E-005
1447.842285,2.088073492,5.99E-005
1448.199463,2.088063717,5.99E-005
1448.556763,2.088053465,5.99E-005
1448.91394,2.08804369,5.99E-005
1449.27124,2.088033438,5.99E-005
1449.628418,2.088023663,5.99E-005
1449.985718,2.088013649,5.99E-005
1450.342896,2.088003635,5.99E-005
1450.700195,2.08799386,5.99E-005
1451.057495,2.087983847,5.98E-005
1451.414673,2.087974072,5.98E-005
1451.771973,2.08796382,5.98E-005
1452.12915,2.087954044,5.98E-005
1452.48645,2.087944269,5.98E-005
1452.843628,2.087934256,5.98E-005
1453.200928,2.087924242,5.98E-005
1453.558105,2.087914467,5.98E-005
1453.915405,2.087904453,5.98E-005
1454.272705,2.087894678,5.98E-005
1454.629883,2.087884665,5.98E-005
1454.987183,2.087874889,5.98E-005
1455.34436,2.087865114,5.98E-005
1455.70166,2.087855101,5.98E-005
1456.058838,2.087845325,5.98E-005
1456.416138,2.087835312,5.98E-005
1456.773315,2.087825537,5.97E-005
1457.130615,2.087815523,5.97E-005
1457.487793,2.087805748,5.97E-005
1457.845093,2.087795973,5.97E-005
1458.202393,2.087785959,5.97E-005
1458.55957,2.087776184,5.97E-005
1458.91687,2.087766409,5.97E-005
1459.274048,2.087756634,5.97E-005
1459.631348,2.087746859,5.97E-005
1459.988525,2.087736845,5.97E-005
1460.345825,2.087727308,5.97E-005
1460.703003,2.087717295,5.97E-005
1461.060303,2.08770752,5.97E-005
1461.417603,2.087697744,5.97E-005
1461.77478,2.087687969,5.97E-005
1462.13208,2.087678194,5.97E-005
1462.489258,2.087669134,5.96E-005
1462.846558,2.087660074,5.96E-005
1463.203735,2.087651253,5.96E-005
1463.561035,2.087642193,5.96E-005
1463.918213,2.087632895,5.96E-005
1464.275513,2.087624073,5.96E-005
1464.632813,2.087615013,5.96E-005
1464.98999,2.087605953,5.96E-005
1465.34729,2.087597132,5.96E-005
1465.704468,2.087588072,5.96E-005
1466.061768,2.087579012,5.96E-005
1466.418945,2.087569952,5.96E-005
1466.776245,2.087561131,5.96E-005
1467.133423,2.087552071,5.96E-005
1467.490723,2.087543249,5.96E-005
1467.8479,2.087534189,5.96E-005
1468.2052,2.087525368,5.96E-005
1468.5625,2.087516308,5.96E-005
1468.919678,2.087507486,5.95E-005
1469.276978,2.087498426,5.95E-005
1469.634155,2.087489605,5.95E-005
1469.991455,2.087480545,5.95E-005
1470.348633,2.087471724,5.95E-005
1470.705933,2.087462664,5.95E-005
1471.06311,2.087453842,5.95E-005
1471.42041,2.087444782,5.95E-005
1471.77771,2.087435961,5.95E-005
1472.134888,2.087427139,5.95E-005
1472.492188,2.087418079,5.95E-005
1472.849365,2.087409258,5.95E-005
1473.206665,2.087400436,5.95E-005
1473.563843,2.087391376,5.95E-005
1473.921143,2.087382555,5.95E-005
1474.27832,2.087373734,5.95E-005
1474.63562,2.087364912,5.95E-005
1474.992798,2.087356091,5.95E-005
1475.350098,2.087347031,5.94E-005
1475.707397,2.087338209,5.94E-005
1476.064575,2.087329388,5.94E-005
1476.421875,2.087320566,5.94E-005
1476.779053,2.087311506,5.94E-005
1477.136353,2.087302923,5.94E-005
1477.49353,2.087294102,5.94E-005
1477.85083,2.08728528,5.94E-005
1478.208008,2.08727622,5.94E-005
1478.565308,2.087267399,5.94E-005
1478.922607,2.087258816,5.94E-005
1479.279785,2.087249756,5.94E-005
1479.637085,2.087240934,5.94E-005
1479.994263,2.087232113,5.94E-005
1480.351563,2.08722353,5.94E-005
1480.70874,2.087214708,5.94E-005
1481.06604,2.087205887,5.94E-005
1481.423218,2.087196827,5.94E-005
1481.780518,2.087188244,5.93E-005
1482.137695,2.087179422,5.93E-005
1482.494995,2.087170839,5.93E-005
1482.852295,2.087161779,5.93E-005
1483.209473,2.087153196,5.93E-005
1483.566772,2.087144375,5.93E-005
1483.92395,2.087135553,5.93E-005
1484.28125,2.08712697,5.93E-005
1484.638428,2.087118149,5.93E-005
1484.995728,2.087109327,5.93E-005
1485.352905,2.087100506,5.93E-005
1485.710205,2.087091923,5.93E-005
1486.067505,2.087083101,5.93E-005
1486.424683,2.08707428,5.93E-005
1486.781982,2.087065697,5.93E-005
1487.13916,2.087056875,5.93E-005
1487.49646,2.087048292,5.93E-005
1487.853638,2.087039471,5.93E-005
1488.210938,2.087030888,5.92E-005
1488.568115,2.087022066,5.92E-005
1488.925415,2.087012768,5.92E-005
1489.282593,2.087003231,5.92E-005
1489.639893,2.086993456,5.92E-005
1489.997192,2.086983919,5.92E-005
1490.35437,2.086974144,5.92E-005
1490.71167,2.086964607,5.92E-005
1491.068848,2.086954832,5.92E-005
1491.426147,2.086945057,5.92E-005
1491.783325,2.08693552,5.92E-005
1492.140625,2.086925745,5.92E-005
1492.497803,2.086916208,5.92E-005
1492.855103,2.086906433,5.92E-005
1493.212402,2.086896896,5.92E-005
1493.56958,2.08688736,5.92E-005
1493.92688,2.086877584,5.92E-005
1494.284058,2.086868048,5.92E-005
1494.641357,2.086858273,5.92E-005
1494.998535,2.086848736,5.92E-005
1495.355835,2.086839199,5.91E-005
1495.713013,2.086829424,5.91E-005
1496.070313,2.086820126,5.91E-005
1496.42749,2.08681035,5.91E-005
1496.78479,2.086800814,5.91E-005
1497.14209,2.086791039,5.91E-005
1497.499268,2.086781502,5.91E-005
1497.856567,2.086772203,5.91E-005
1498.213745,2.086762428,5.91E-005
1498.571045,2.086752892,5.91E-005
1498.928223,2.086743355,5.91E-005
1499.285522,2.086733818,5.91E-005
1499.6427,2.086724281,5.91E-005
1500,2.086714745,5.91E-005
